y,x,channel
1,45,R
1,45,G
1,45,B
1,46,R
1,46,G
1,46,B
1,47,R
1,47,G
1,47,B
1,48,R
1,48,G
1,48,B
1,49,R
1,49,G
1,49,B
1,50,R
1,50,G
1,50,B
1,51,R
1,51,G
1,51,B
1,52,R
1,52,G
1,52,B
1,53,R
1,53,G
1,53,B
1,54,R
1,54,G
1,54,B
1,55,R
1,55,G
1,55,B
1,56,R
1,56,G
1,56,B
1,57,R
1,57,G
1,57,B
1,58,R
1,58,G
1,58,B
1,59,R
1,59,G
1,59,B
1,60,R
1,60,G
1,60,B
1,61,R
1,61,G
1,61,B
1,62,R
1,62,G
1,62,B
1,63,R
1,63,G
1,63,B
1,64,R
1,64,G
1,64,B
1,65,R
1,65,G
1,65,B
1,66,R
1,66,G
1,66,B
1,67,R
1,67,G
1,67,B
1,68,R
1,68,G
1,68,B
1,69,R
1,69,G
1,69,B
1,70,R
1,70,G
1,70,B
1,71,R
1,71,G
1,71,B
1,72,R
1,72,G
1,72,B
1,73,R
1,73,G
1,73,B
1,74,R
1,74,G
1,74,B
1,75,R
1,75,G
1,75,B
1,76,R
1,76,G
1,76,B
1,77,R
1,77,G
1,77,B
1,78,R
1,78,G
1,78,B
1,79,R
1,79,G
1,79,B
1,80,R
1,80,G
1,80,B
1,81,R
1,81,G
1,81,B
1,82,R
1,82,G
1,82,B
1,83,R
1,83,G
1,83,B
1,84,R
1,84,G
1,84,B
1,85,R
1,85,G
1,85,B
1,86,R
1,86,G
1,86,B
1,87,R
1,87,G
1,87,B
1,88,R
1,88,G
1,88,B
1,89,R
1,89,G
1,89,B
1,90,R
1,90,G
1,90,B
1,91,R
1,91,G
1,91,B
1,92,R
1,92,G
1,92,B
1,93,R
1,93,G
1,93,B
1,94,R
1,94,G
1,94,B
1,95,R
1,95,G
1,95,B
1,96,R
1,96,G
1,96,B
1,97,R
1,97,G
1,97,B
1,98,R
1,98,G
1,98,B
1,99,R
1,99,G
1,99,B
1,100,R
1,100,G
1,100,B
1,101,R
1,101,G
1,101,B
1,102,R
1,102,G
1,102,B
1,103,R
1,103,G
1,103,B
1,104,R
1,104,G
1,104,B
1,105,R
1,105,G
1,105,B
1,106,R
1,106,G
1,106,B
1,107,R
1,107,G
1,107,B
1,108,R
1,108,G
1,108,B
1,109,R
1,109,G
1,109,B
1,110,R
1,110,G
1,110,B
1,111,R
1,111,G
1,111,B
1,112,R
1,112,G
1,112,B
1,113,R
1,113,G
1,113,B
1,114,R
1,114,G
1,114,B
1,115,R
1,115,G
1,115,B
1,116,R
1,116,G
1,116,B
1,117,R
1,117,G
1,117,B
1,118,R
1,118,G
1,118,B
1,119,R
1,119,G
1,119,B
1,120,R
1,120,G
1,120,B
1,121,R
1,121,G
1,121,B
1,122,R
1,122,G
1,122,B
1,123,R
1,123,G
1,123,B
1,124,R
1,124,G
1,124,B
1,125,R
1,125,G
1,125,B
1,126,R
1,126,G
1,126,B
1,127,R
1,127,G
1,127,B
2,0,R
2,0,G
2,0,B
2,1,R
2,1,G
2,1,B
2,2,R
2,2,G
2,2,B
2,3,R
2,3,G
2,3,B
2,4,R
2,4,G
2,4,B
2,5,R
2,5,G
2,5,B
2,6,R
2,6,G
2,6,B
2,7,R
2,7,G
2,7,B
2,8,R
2,8,G
2,8,B
2,9,R
2,9,G
2,9,B
2,10,R
2,10,G
2,10,B
2,11,R
2,11,G
2,11,B
2,12,R
2,12,G
2,12,B
2,13,R
2,13,G
2,13,B
2,14,R
2,14,G
2,14,B
2,15,R
2,15,G
2,15,B
2,16,R
2,16,G
2,16,B
2,17,R
2,17,G
2,17,B
2,18,R
2,18,G
2,18,B
2,19,R
2,19,G
2,19,B
2,20,R
2,20,G
2,20,B
2,21,R
2,21,G
2,21,B
2,22,R
2,22,G
2,22,B
2,23,R
2,23,G
2,23,B
2,24,R
2,24,G
2,24,B
2,25,R
2,25,G
2,25,B
2,26,R
2,26,G
2,26,B
2,27,R
2,27,G
2,27,B
2,28,R
2,28,G
2,28,B
2,29,R
2,29,G
2,29,B
2,30,R
2,30,G
2,30,B
2,31,R
2,31,G
2,31,B
2,32,R
2,32,G
2,32,B
2,33,R
2,33,G
2,33,B
2,34,R
2,34,G
2,34,B
2,35,R
2,35,G
2,35,B
2,36,R
2,36,G
2,36,B
2,37,R
2,37,G
2,37,B
2,38,R
2,38,G
2,38,B
2,39,R
2,39,G
2,39,B
2,40,R
2,40,G
2,40,B
2,41,R
2,41,G
2,41,B
2,42,R
2,42,G
2,42,B
2,43,R
2,43,G
2,43,B
2,44,R
2,44,G
2,44,B
2,45,R
2,45,G
2,45,B
2,46,R
2,46,G
2,46,B
2,47,R
2,47,G
2,47,B
2,48,R
2,48,G
2,48,B
2,49,R
2,49,G
2,49,B
2,50,R
2,50,G
2,50,B
2,51,R
2,51,G
2,51,B
2,52,R
2,52,G
2,52,B
2,53,R
2,53,G
2,53,B
2,54,R
2,54,G
2,54,B
2,55,R
2,55,G
2,55,B
2,56,R
2,56,G
2,56,B
2,57,R
2,57,G
2,57,B
2,58,R
2,58,G
2,58,B
2,59,R
2,59,G
2,59,B
2,60,R
2,60,G
2,60,B
2,61,R
2,61,G
2,61,B
2,62,R
2,62,G
2,62,B
2,63,R
2,63,G
2,63,B
2,64,R
2,64,G
2,64,B
2,65,R
2,65,G
2,65,B
2,66,R
2,66,G
2,66,B
2,67,R
2,67,G
2,67,B
2,68,R
2,68,G
2,68,B
2,69,R
2,69,G
2,69,B
2,70,R
2,70,G
2,70,B
2,71,R
2,71,G
2,71,B
2,72,R
2,72,G
2,72,B
2,73,R
2,73,G
2,73,B
2,74,R
2,74,G
2,74,B
2,75,R
2,75,G
2,75,B
2,76,R
2,76,G
2,76,B
2,77,R
2,77,G
2,77,B
2,78,R
2,78,G
2,78,B
2,79,R
2,79,G
2,79,B
2,80,R
2,80,G
2,80,B
2,81,R
2,81,G
2,81,B
2,82,R
2,82,G
2,82,B
2,83,R
2,83,G
2,83,B
2,84,R
2,84,G
2,84,B
2,85,R
2,85,G
2,85,B
2,86,R
2,86,G
2,86,B
2,87,R
2,87,G
2,87,B
2,88,R
2,88,G
2,88,B
2,89,R
2,89,G
2,89,B
2,90,R
2,90,G
2,90,B
2,91,R
2,91,G
2,91,B
2,92,R
2,92,G
2,92,B
2,93,R
2,93,G
2,93,B
2,94,R
2,94,G
2,94,B
2,95,R
2,95,G
2,95,B
2,96,R
2,96,G
2,96,B
2,97,R
2,97,G
2,97,B
2,98,R
2,98,G
2,98,B
2,99,R
2,99,G
2,99,B
2,100,R
2,100,G
2,100,B
2,101,R
2,101,G
2,101,B
2,102,R
2,102,G
2,102,B
2,103,R
2,103,G
2,103,B
2,104,R
2,104,G
2,104,B
2,105,R
2,105,G
2,105,B
2,106,R
2,106,G
2,106,B
2,107,R
2,107,G
2,107,B
2,108,R
2,108,G
2,108,B
2,109,R
2,109,G
2,109,B
2,110,R
2,110,G
2,110,B
2,111,R
2,111,G
2,111,B
2,112,R
2,112,G
2,112,B
2,113,R
2,113,G
2,113,B
2,114,R
2,114,G
2,114,B
2,115,R
2,115,G
2,115,B
2,116,R
2,116,G
2,116,B
2,117,R
2,117,G
2,117,B
2,118,R
2,118,G
2,118,B
2,119,R
2,119,G
2,119,B
2,120,R
2,120,G
2,120,B
2,121,R
2,121,G
2,121,B
2,122,R
2,122,G
2,122,B
2,123,R
2,123,G
2,123,B
2,124,R
2,124,G
2,124,B
2,125,R
2,125,G
2,125,B
2,126,R
2,126,G
2,126,B
2,127,R
2,127,G
2,127,B
3,0,R
3,0,G
3,0,B
3,1,R
3,1,G
3,1,B
3,2,R
3,2,G
3,2,B
3,3,R
3,3,G
3,3,B
3,4,R
3,4,G
3,4,B
3,5,R
3,5,G
3,5,B
3,6,R
3,6,G
3,6,B
3,7,R
3,7,G
3,7,B
3,8,R
3,8,G
3,8,B
3,9,R
3,9,G
3,9,B
3,10,R
3,10,G
3,10,B
3,11,R
3,11,G
3,11,B
3,12,R
3,12,G
3,12,B
3,13,R
3,13,G
3,13,B
3,14,R
3,14,G
3,14,B
3,15,R
3,15,G
3,15,B
3,16,R
3,16,G
3,16,B
3,17,R
3,17,G
3,17,B
3,18,R
3,18,G
3,18,B
3,19,R
3,19,G
3,19,B
3,20,R
3,20,G
3,20,B
3,21,R
3,21,G
3,21,B
3,22,R
3,22,G
3,22,B
3,23,R
3,23,G
3,23,B
3,24,R
3,24,G
3,24,B
3,25,R
3,25,G
3,25,B
3,26,R
3,26,G
3,26,B
3,27,R
3,27,G
3,27,B
3,28,R
3,28,G
3,28,B
3,29,R
3,29,G
3,29,B
3,30,R
3,30,G
3,30,B
3,31,R
3,31,G
3,31,B
3,32,R
3,32,G
3,32,B
3,33,R
3,33,G
3,33,B
3,34,R
3,34,G
3,34,B
3,35,R
3,35,G
3,35,B
3,36,R
3,36,G
3,36,B
3,37,R
3,37,G
3,37,B
3,38,R
3,38,G
3,38,B
3,39,R
3,39,G
3,39,B
3,40,R
3,40,G
3,40,B
3,41,R
3,41,G
3,41,B
3,42,R
3,42,G
3,42,B
3,43,R
3,43,G
3,43,B
3,44,R
3,44,G
3,44,B
3,45,R
3,45,G
3,45,B
3,46,R
3,46,G
3,46,B
3,47,R
3,47,G
3,47,B
3,48,R
3,48,G
3,48,B
3,49,R
3,49,G
3,49,B
3,50,R
3,50,G
3,50,B
3,51,R
3,51,G
3,51,B
3,52,R
3,52,G
3,52,B
3,53,R
3,53,G
3,53,B
3,54,R
3,54,G
3,54,B
3,55,R
3,55,G
3,55,B
3,56,R
3,56,G
3,56,B
3,57,R
3,57,G
3,57,B
3,58,R
3,58,G
3,58,B
3,59,R
3,59,G
3,59,B
3,60,R
3,60,G
3,60,B
3,61,R
3,61,G
3,61,B
3,62,R
3,62,G
3,62,B
3,63,R
3,63,G
3,63,B
3,64,R
3,64,G
3,64,B
3,65,R
3,65,G
3,65,B
3,66,R
3,66,G
3,66,B
3,67,R
3,67,G
3,67,B
3,68,R
3,68,G
3,68,B
3,69,R
3,69,G
3,69,B
3,70,R
3,70,G
3,70,B
3,71,R
3,71,G
3,71,B
3,72,R
3,72,G
3,72,B
3,73,R
3,73,G
3,73,B
3,74,R
3,74,G
3,74,B
3,75,R
3,75,G
3,75,B
3,76,R
3,76,G
3,76,B
3,77,R
3,77,G
3,77,B
3,78,R
3,78,G
3,78,B
3,79,R
3,79,G
3,79,B
3,80,R
3,80,G
3,80,B
3,81,R
3,81,G
3,81,B
3,82,R
3,82,G
3,82,B
3,83,R
3,83,G
3,83,B
3,84,R
3,84,G
3,84,B
3,85,R
3,85,G
3,85,B
3,86,R
3,86,G
3,86,B
3,87,R
3,87,G
3,87,B
3,88,R
3,88,G
3,88,B
3,89,R
3,89,G
3,89,B
3,90,R
3,90,G
3,90,B
3,91,R
3,91,G
3,91,B
3,92,R
3,92,G
3,92,B
3,93,R
3,93,G
3,93,B
3,94,R
3,94,G
3,94,B
3,95,R
3,95,G
3,95,B
3,96,R
3,96,G
3,96,B
3,97,R
3,97,G
3,97,B
3,98,R
3,98,G
3,98,B
3,99,R
3,99,G
3,99,B
3,100,R
3,100,G
3,100,B
3,101,R
3,101,G
3,101,B
3,102,R
3,102,G
3,102,B
3,103,R
3,103,G
3,103,B
3,104,R
3,104,G
3,104,B
3,105,R
3,105,G
3,105,B
3,106,R
3,106,G
3,106,B
3,107,R
3,107,G
3,107,B
3,108,R
3,108,G
3,108,B
3,109,R
3,109,G
3,109,B
3,110,R
3,110,G
3,110,B
3,111,R
3,111,G
3,111,B
3,112,R
3,112,G
3,112,B
3,113,R
3,113,G
3,113,B
3,114,R
3,114,G
3,114,B
3,115,R
3,115,G
3,115,B
3,116,R
3,116,G
3,116,B
3,117,R
3,117,G
3,117,B
3,118,R
3,118,G
3,118,B
3,119,R
3,119,G
3,119,B
3,120,R
3,120,G
3,120,B
3,121,R
3,121,G
3,121,B
3,122,R
3,122,G
3,122,B
3,123,R
3,123,G
3,123,B
3,124,R
3,124,G
3,124,B
3,125,R
3,125,G
3,125,B
3,126,R
3,126,G
3,126,B
3,127,R
3,127,G
3,127,B
4,0,R
4,0,G
4,0,B
4,1,R
4,1,G
4,1,B
4,2,R
4,2,G
4,2,B
4,3,R
4,3,G
4,3,B
4,4,R
4,4,G
4,4,B
4,5,R
4,5,G
4,5,B
4,6,R
4,6,G
4,6,B
4,7,R
4,7,G
4,7,B
4,8,R
4,8,G
4,8,B
4,9,R
4,9,G
4,9,B
4,10,R
4,10,G
4,10,B
4,11,R
4,11,G
4,11,B
4,12,R
4,12,G
4,12,B
4,13,R
4,13,G
4,13,B
4,14,R
4,14,G
4,14,B
4,15,R
4,15,G
4,15,B
4,16,R
4,16,G
4,16,B
4,17,R
4,17,G
4,17,B
4,18,R
4,18,G
4,18,B
4,19,R
4,19,G
4,19,B
4,20,R
4,20,G
4,20,B
4,21,R
4,21,G
4,21,B
4,22,R
4,22,G
4,22,B
4,23,R
4,23,G
4,23,B
4,24,R
4,24,G
4,24,B
4,25,R
4,25,G
4,25,B
4,26,R
4,26,G
4,26,B
4,27,R
4,27,G
4,27,B
4,28,R
4,28,G
4,28,B
4,29,R
4,29,G
4,29,B
4,30,R
4,30,G
4,30,B
4,31,R
4,31,G
4,31,B
4,32,R
4,32,G
4,32,B
4,33,R
4,33,G
4,33,B
4,34,R
4,34,G
4,34,B
4,35,R
4,35,G
4,35,B
4,36,R
4,36,G
4,36,B
4,37,R
4,37,G
4,37,B
4,38,R
4,38,G
4,38,B
4,39,R
4,39,G
4,39,B
4,40,R
4,40,G
4,40,B
4,41,R
4,41,G
4,41,B
4,42,R
4,42,G
4,42,B
4,43,R
4,43,G
4,43,B
4,44,R
4,44,G
4,44,B
4,45,R
4,45,G
4,45,B
4,46,R
4,46,G
4,46,B
4,47,R
4,47,G
4,47,B
4,48,R
4,48,G
4,48,B
4,49,R
4,49,G
4,49,B
4,50,R
4,50,G
4,50,B
4,51,R
4,51,G
4,51,B
4,52,R
4,52,G
4,52,B
4,53,R
4,53,G
4,53,B
4,54,R
4,54,G
4,54,B
4,55,R
4,55,G
4,55,B
4,56,R
4,56,G
4,56,B
4,57,R
4,57,G
4,57,B
4,58,R
4,58,G
4,58,B
4,59,R
4,59,G
4,59,B
4,60,R
4,60,G
4,60,B
4,61,R
4,61,G
4,61,B
4,62,R
4,62,G
4,62,B
4,63,R
4,63,G
4,63,B
4,64,R
4,64,G
4,64,B
4,65,R
4,65,G
4,65,B
4,66,R
4,66,G
4,66,B
4,67,R
4,67,G
4,67,B
4,68,R
4,68,G
4,68,B
4,69,R
4,69,G
4,69,B
4,70,R
4,70,G
4,70,B
4,71,R
4,71,G
4,71,B
4,72,R
4,72,G
4,72,B
4,73,R
4,73,G
4,73,B
4,74,R
4,74,G
4,74,B
4,75,R
4,75,G
4,75,B
4,76,R
4,76,G
4,76,B
4,77,R
4,77,G
4,77,B
4,78,R
4,78,G
4,78,B
4,79,R
4,79,G
4,79,B
4,80,R
4,80,G
4,80,B
4,81,R
4,81,G
4,81,B
4,82,R
4,82,G
4,82,B
4,83,R
4,83,G
4,83,B
4,84,R
4,84,G
4,84,B
4,85,R
4,85,G
4,85,B
4,86,R
4,86,G
4,86,B
4,87,R
4,87,G
4,87,B
4,88,R
4,88,G
4,88,B
4,89,R
4,89,G
4,89,B
4,90,R
4,90,G
4,90,B
4,91,R
4,91,G
4,91,B
4,92,R
4,92,G
4,92,B
4,93,R
4,93,G
4,93,B
4,94,R
4,94,G
4,94,B
4,95,R
4,95,G
4,95,B
4,96,R
4,96,G
4,96,B
4,97,R
4,97,G
4,97,B
4,98,R
4,98,G
4,98,B
4,99,R
4,99,G
4,99,B
4,100,R
4,100,G
4,100,B
4,101,R
4,101,G
4,101,B
4,102,R
4,102,G
4,102,B
4,103,R
4,103,G
4,103,B
4,104,R
4,104,G
4,104,B
4,105,R
4,105,G
4,105,B
4,106,R
4,106,G
4,106,B
4,107,R
4,107,G
4,107,B
4,108,R
4,108,G
4,108,B
4,109,R
4,109,G
4,109,B
4,110,R
4,110,G
4,110,B
4,111,R
4,111,G
4,111,B
4,112,R
4,112,G
4,112,B
4,113,R
4,113,G
4,113,B
4,114,R
4,114,G
4,114,B
4,115,R
4,115,G
4,115,B
4,116,R
4,116,G
4,116,B
4,117,R
4,117,G
4,117,B
4,118,R
4,118,G
4,118,B
4,119,R
4,119,G
4,119,B
4,120,R
4,120,G
4,120,B
4,121,R
4,121,G
4,121,B
4,122,R
4,122,G
4,122,B
4,123,R
4,123,G
4,123,B
4,124,R
4,124,G
4,124,B
4,125,R
4,125,G
4,125,B
4,126,R
4,126,G
4,126,B
4,127,R
4,127,G
4,127,B
5,0,R
5,0,G
5,0,B
5,1,R
5,1,G
5,1,B
5,2,R
5,2,G
5,2,B
5,3,R
5,3,G
5,3,B
5,4,R
5,4,G
5,4,B
5,5,R
5,5,G
5,5,B
5,6,R
5,6,G
5,6,B
5,7,R
5,7,G
5,7,B
5,8,R
5,8,G
5,8,B
5,9,R
5,9,G
5,9,B
5,10,R
5,10,G
5,10,B
5,11,R
5,11,G
5,11,B
5,12,R
5,12,G
5,12,B
5,13,R
5,13,G
5,13,B
5,14,R
5,14,G
5,14,B
5,15,R
5,15,G
5,15,B
5,16,R
5,16,G
5,16,B
5,17,R
5,17,G
5,17,B
5,18,R
5,18,G
5,18,B
5,19,R
5,19,G
5,19,B
5,20,R
5,20,G
5,20,B
5,21,R
5,21,G
5,21,B
5,22,R
5,22,G
5,22,B
5,23,R
5,23,G
5,23,B
5,24,R
5,24,G
5,24,B
5,25,R
5,25,G
5,25,B
5,26,R
5,26,G
5,26,B
5,27,R
5,27,G
5,27,B
5,28,R
5,28,G
5,28,B
5,29,R
5,29,G
5,29,B
5,30,R
5,30,G
5,30,B
5,31,R
5,31,G
5,31,B
5,32,R
5,32,G
5,32,B
5,33,R
5,33,G
5,33,B
5,34,R
5,34,G
5,34,B
5,35,R
5,35,G
5,35,B
5,36,R
5,36,G
5,36,B
5,37,R
5,37,G
5,37,B
5,38,R
5,38,G
5,38,B
5,39,R
5,39,G
5,39,B
5,40,R
5,40,G
5,40,B
5,41,R
5,41,G
5,41,B
5,42,R
5,42,G
5,42,B
5,43,R
5,43,G
5,43,B
5,44,R
5,44,G
5,44,B
5,45,R
5,45,G
5,45,B
5,46,R
5,46,G
5,46,B
5,47,R
5,47,G
5,47,B
5,48,R
5,48,G
5,48,B
5,49,R
5,49,G
5,49,B
5,50,R
5,50,G
5,50,B
5,51,R
5,51,G
5,51,B
5,52,R
5,52,G
5,52,B
5,53,R
5,53,G
5,53,B
5,54,R
5,54,G
5,54,B
5,55,R
5,55,G
5,55,B
5,56,R
5,56,G
5,56,B
5,57,R
5,57,G
5,57,B
5,58,R
5,58,G
5,58,B
5,59,R
5,59,G
5,59,B
5,60,R
5,60,G
5,60,B
5,61,R
5,61,G
5,61,B
5,62,R
5,62,G
5,62,B
5,63,R
5,63,G
5,63,B
5,64,R
5,64,G
5,64,B
5,65,R
5,65,G
5,65,B
5,66,R
5,66,G
5,66,B
5,67,R
5,67,G
5,67,B
5,68,R
5,68,G
5,68,B
5,69,R
5,69,G
5,69,B
5,70,R
5,70,G
5,70,B
5,71,R
5,71,G
5,71,B
5,72,R
5,72,G
5,72,B
5,73,R
5,73,G
5,73,B
5,74,R
5,74,G
5,74,B
5,75,R
5,75,G
5,75,B
5,76,R
5,76,G
5,76,B
5,77,R
5,77,G
5,77,B
5,78,R
5,78,G
5,78,B
5,79,R
5,79,G
5,79,B
5,80,R
5,80,G
5,80,B
5,81,R
5,81,G
5,81,B
5,82,R
5,82,G
5,82,B
5,83,R
5,83,G
5,83,B
5,84,R
5,84,G
5,84,B
5,85,R
5,85,G
5,85,B
5,86,R
5,86,G
5,86,B
5,87,R
5,87,G
5,87,B
5,88,R
5,88,G
5,88,B
5,89,R
5,89,G
5,89,B
5,90,R
5,90,G
5,90,B
5,91,R
5,91,G
5,91,B
5,92,R
5,92,G
5,92,B
5,93,R
5,93,G
5,93,B
5,94,R
5,94,G
5,94,B
5,95,R
5,95,G
5,95,B
5,96,R
5,96,G
5,96,B
5,97,R
5,97,G
5,97,B
5,98,R
5,98,G
5,98,B
5,99,R
5,99,G
5,99,B
5,100,R
5,100,G
5,100,B
5,101,R
5,101,G
5,101,B
5,102,R
5,102,G
5,102,B
5,103,R
5,103,G
5,103,B
5,104,R
5,104,G
5,104,B
5,105,R
5,105,G
5,105,B
5,106,R
5,106,G
5,106,B
5,107,R
5,107,G
5,107,B
5,108,R
5,108,G
5,108,B
5,109,R
5,109,G
5,109,B
5,110,R
5,110,G
5,110,B
5,111,R
5,111,G
5,111,B
5,112,R
5,112,G
5,112,B
5,113,R
5,113,G
5,113,B
5,114,R
5,114,G
5,114,B
5,115,R
5,115,G
5,115,B
5,116,R
5,116,G
5,116,B
5,117,R
5,117,G
5,117,B
5,118,R
5,118,G
5,118,B
5,119,R
5,119,G
5,119,B
5,120,R
5,120,G
5,120,B
5,121,R
5,121,G
5,121,B
5,122,R
5,122,G
5,122,B
5,123,R
5,123,G
5,123,B
5,124,R
5,124,G
5,124,B
5,125,R
5,125,G
5,125,B
5,126,R
5,126,G
5,126,B
5,127,R
5,127,G
5,127,B
6,0,R
6,0,G
6,0,B
6,1,R
6,1,G
6,1,B
6,2,R
6,2,G
6,2,B
6,3,R
6,3,G
6,3,B
6,4,R
6,4,G
6,4,B
6,5,R
6,5,G
6,5,B
6,6,R
6,6,G
6,6,B
6,7,R
6,7,G
6,7,B
6,8,R
6,8,G
6,8,B
